,task,xo_idx,xo_specified,xo_known,algorithm,beta,samples_datetime,dist_gt_mean,dist_gt_std,dist_samples_mean,dist_samples_std,dist_estimate_mean,dist_estimate_std,r_dist_gt_estimate,mse_dist_gt_estimate,r_dist_samples_estimate,mse_dist_samples_estimate,c2st
519,two_moons,9,specified,unknown,ABC,100.0,2023_05_07__22_26_00,0.016289402,0.010491551,0.016877215,0.01469574,0.02196146,0.0080416,0.94330627,4.7429476e-05,0.57747716,0.00016710942,
520,two_moons,9,specified,unknown,ABC,1000.0,2023_05_07__22_26_00,0.007953364,0.0044573834,0.007948898,0.00694632,0.016555157,0.0036134063,0.7623993,8.218956e-05,0.35578027,0.00011664672,
521,two_moons,9,specified,unknown,GBI,10.0,2023_05_07__22_26_00,0.075025864,0.07572435,0.07585186,0.079332195,0.07713528,0.0759964,0.9970524,3.8441478e-05,0.96402603,0.00044645678,0.5018
522,two_moons,9,specified,unknown,GBI,100.0,2023_05_07__22_26_00,0.017413221,0.012259698,0.017480435,0.01570949,0.022143371,0.008631403,0.9240719,5.16022e-05,0.7383576,0.00014277283,0.5372
523,two_moons,9,specified,unknown,GBI,1000.0,2023_05_07__22_26_00,0.0058235223,0.0025235023,0.0058453153,0.005537446,0.012994382,0.0012069151,0.52897733,5.6022847e-05,0.25458378,7.982047e-05,0.7737
524,two_moons,9,specified,unknown,GT,10.0,2023_05_04__01_37_00,0.076698445,0.07911208,0.077332996,0.08265249,0.0793774,0.07918972,0.99741983,3.9505667e-05,0.96661395,0.00045312018,
525,two_moons,9,specified,unknown,GT,100.0,2023_05_04__01_37_00,0.012901029,0.009917065,0.01310298,0.012873785,0.019816268,0.0070821783,0.92321557,6.6639215e-05,0.71218914,0.00013107577,
526,two_moons,9,specified,unknown,GT,1000.0,2023_05_04__01_37_00,0.004050583,0.0009922546,0.0039713313,0.0033020023,0.014721349,0.0019168019,0.25866386,0.00011753924,0.07385502,0.00012920256,
527,two_moons,9,specified,unknown,NLE,1.0,2023_05_07__22_20_15,0.006231156,0.003816358,0.00624307,0.006730832,0.0162911,0.00368308,0.8431797,0.000105627885,0.4571758,0.0001371579,
528,two_moons,9,specified,unknown,NPE,1.0,2023_05_07__22_20_15,0.0068768784,0.008356479,0.006806626,0.010581997,0.016615601,0.007829008,0.9569196,0.000100756704,0.7873437,0.00013902213,
529,two_moons,9,specified,unknown,eGBI,10.0,2023_05_07__22_26_00,0.07507324,0.07871508,0.07576298,0.08310001,0.07758591,0.07892202,0.997338,3.94242e-05,0.967552,0.00044630538,0.4944
530,two_moons,9,specified,unknown,eGBI,100.0,2023_05_07__22_26_00,0.014710758,0.012115128,0.014854906,0.015230077,0.020858075,0.009294135,0.9382691,5.9644903e-05,0.7674146,0.00013709835,0.5127
531,two_moons,9,specified,unknown,eGBI,1000.0,2023_05_07__22_26_00,0.008437502,0.014267615,0.008574432,0.016198814,0.017777551,0.012664701,0.9636713,0.00010293164,0.88912034,0.00014267045,0.6091
532,two_moons,9,misspecified,known,ABC,10.0,2023_05_07__22_26_00,0.09749511,0.08632648,0.092503265,0.0808614,0.106190786,0.087627806,0.9948942,0.00015297454,0.97129977,0.0006308051,
533,two_moons,9,misspecified,known,ABC,100.0,2023_05_07__22_26_00,0.029144032,0.015802046,0.030528197,0.022744764,0.04013975,0.01620077,0.9473222,0.0001474938,0.8059393,0.00027450497,
534,two_moons,9,misspecified,known,ABC,1000.0,2023_05_07__22_26_00,0.027475214,0.016213033,0.029041674,0.022825554,0.03952716,0.016879043,0.95403576,0.00017033817,0.79511404,0.00029931602,
535,two_moons,9,misspecified,known,GBI,10.0,2023_05_07__22_26_00,0.10813613,0.083415434,0.10954874,0.08816669,0.11445803,0.081090465,0.9935571,0.00013251619,0.9555524,0.00070959143,0.5053
536,two_moons,9,misspecified,known,GBI,100.0,2023_05_07__22_26_00,0.026858179,0.012659557,0.027124664,0.016955512,0.036333036,0.009501701,0.9395993,0.00011427099,0.72418165,0.0002291966,0.5423
537,two_moons,9,misspecified,known,GBI,1000.0,2023_05_07__22_26_00,0.014971812,0.002807341,0.015075769,0.00774239,0.028231388,0.0009549633,0.44287637,0.00018223363,0.15414241,0.00023163583,0.7598
538,two_moons,9,misspecified,known,GT,10.0,2023_05_04__01_37_00,0.1089664,0.086266,0.11065779,0.09159719,0.1162222,0.08471705,0.9937893,0.00014580456,0.9572146,0.00074217684,
539,two_moons,9,misspecified,known,GT,100.0,2023_05_04__01_37_00,0.0236044,0.011308927,0.023836276,0.015294017,0.035147686,0.009676293,0.92576337,0.00015215622,0.6724534,0.00025642777,
540,two_moons,9,misspecified,known,GT,1000.0,2023_05_04__01_37_00,0.012030311,0.001221302,0.012189486,0.0066934,0.028301716,0.0006169303,0.47254968,0.00026591844,0.10818921,0.0003038838,
541,two_moons,9,misspecified,known,NLE,1.0,2023_05_07__22_20_15,0.04555352,0.06301162,0.04616957,0.064809576,0.0558134,0.058493607,0.99668366,0.00015011539,0.97819316,0.00029819136,
542,two_moons,9,misspecified,known,NPE,1.0,2023_05_07__22_20_15,0.017476154,0.07390241,0.017772354,0.078888044,0.033793718,0.07545699,0.9996248,0.00027286276,0.9930717,0.00035091967,
543,two_moons,9,misspecified,known,eGBI,10.0,2023_05_07__22_26_00,0.10922385,0.0901114,0.110567495,0.095252156,0.11657332,0.08817075,0.9940902,0.00015166862,0.9602149,0.0007543377,0.4971
544,two_moons,9,misspecified,known,eGBI,100.0,2023_05_07__22_26_00,0.025471263,0.015116524,0.02599752,0.018968552,0.036614604,0.0133026345,0.95186144,0.00014682012,0.78146404,0.0002550838,0.509
545,two_moons,9,misspecified,known,eGBI,1000.0,2023_05_07__22_26_00,0.023205439,0.036293894,0.023382207,0.037669327,0.03638067,0.030547583,0.99725884,0.00021267714,0.95783645,0.0003166853,0.6931
546,two_moons,9,misspecified,unknown,ABC,10.0,2023_05_07__22_26_00,0.15644771,0.12604386,0.158128,0.13072328,0.16650356,0.121438384,0.99566334,0.00025201167,0.9877872,0.00053463015,
547,two_moons,9,misspecified,unknown,ABC,100.0,2023_05_07__22_26_00,0.07546678,0.04460586,0.075445436,0.041915417,0.08726918,0.043976292,0.9592325,0.00029642516,0.9251688,0.00041431576,
548,two_moons,9,misspecified,unknown,ABC,1000.0,2023_05_07__22_26_00,0.073529586,0.042038266,0.07403374,0.04475629,0.0883583,0.042688522,0.95645255,0.00037347496,0.9030837,0.0005723092,
549,two_moons,9,misspecified,unknown,GBI,10.0,2023_05_07__22_26_00,0.15711106,0.112467475,0.15885822,0.115844004,0.16596815,0.109526075,0.99464035,0.00021911383,0.98107284,0.00057065603,0.4997
550,two_moons,9,misspecified,unknown,GBI,100.0,2023_05_07__22_26_00,0.046109345,0.015034843,0.046552297,0.017575443,0.056987744,0.011275528,0.82129943,0.00019304601,0.73066485,0.00025530788,0.6719
551,two_moons,9,misspecified,unknown,GBI,1000.0,2023_05_07__22_26_00,0.02889233,0.0033677898,0.029075135,0.00652715,0.04506468,0.0012010589,0.95790005,0.0002665791,0.4894368,0.00029203063,0.9513
552,two_moons,9,misspecified,unknown,GT,10.0,2023_05_04__01_37_00,0.15498738,0.109102584,0.15675074,0.112192646,0.16526668,0.106427185,0.9940738,0.00025041762,0.9796104,0.0005925787,
553,two_moons,9,misspecified,unknown,GT,100.0,2023_05_04__01_37_00,0.058171205,0.016378317,0.05875394,0.019368816,0.07284218,0.01831046,0.7858533,0.00034738716,0.69207484,0.0004179675,
554,two_moons,9,misspecified,unknown,GT,1000.0,2023_05_04__01_37_00,0.052080225,0.011773941,0.05254557,0.014881241,0.067134224,0.01382824,0.6835237,0.00033387428,0.53599703,0.0004048655,
555,two_moons,9,misspecified,unknown,NLE,1.0,2023_05_07__22_20_15,0.52359897,0.37118635,0.53013337,0.3768435,0.51820517,0.36192584,0.9994232,0.00026976754,0.9961466,0.0014156391,
556,two_moons,9,misspecified,unknown,NPE,1.0,2023_05_07__22_20_15,0.028199213,0.025346436,0.028370505,0.025100926,0.049580034,0.024803026,0.9772223,0.00048606854,0.9537614,0.0005074962,
557,two_moons,9,misspecified,unknown,eGBI,10.0,2023_05_07__22_26_00,0.14772093,0.10720872,0.14948282,0.11012896,0.15864302,0.103851855,0.9937368,0.00026999685,0.9794692,0.00059283955,0.5028
558,two_moons,9,misspecified,unknown,eGBI,100.0,2023_05_07__22_26_00,0.041723143,0.013145669,0.04208362,0.015446856,0.060442187,0.013718316,0.80657077,0.00042048126,0.69335246,0.0004699584,0.6885
559,two_moons,9,misspecified,unknown,eGBI,1000.0,2023_05_07__22_26_00,0.026851635,0.0026392613,0.027021395,0.0059123025,0.05063689,0.0051940815,0.38748807,0.00058905396,0.15909424,0.00060984376,0.9398
0,two_moons,0,specified,known,NLE_tempered,10.0,2023_08_03__16_55_05,0.005961319,0.0011349149,0.0059382515,0.0057342197,,,,,,,
1,two_moons,0,specified,known,NLE_tempered,100.0,2023_08_03__16_55_05,0.0062764296,0.00083216006,0.0061388253,0.0058868174,,,,,,,
2,two_moons,0,specified,known,NLE_tempered,1000.0,2023_08_03__16_55_05,0.0063047195,0.0007979442,0.0062545347,0.005924177,,,,,,,
3,two_moons,0,specified,unknown,NLE_tempered,10.0,2023_08_03__16_55_05,0.0091464175,0.0004881746,0.009288858,0.007495448,,,,,,,
4,two_moons,0,specified,unknown,NLE_tempered,100.0,2023_08_03__16_55_05,0.008848779,0.00036186972,0.008984971,0.00734388,,,,,,,
5,two_moons,0,specified,unknown,NLE_tempered,1000.0,2023_08_03__16_55_05,0.008823368,0.0003760008,0.008934793,0.0073195896,,,,,,,
6,two_moons,0,misspecified,known,NLE_tempered,10.0,2023_08_03__16_55_05,0.013155077,0.0004491771,0.013276174,0.0073543033,,,,,,,
7,two_moons,0,misspecified,known,NLE_tempered,100.0,2023_08_03__16_55_05,0.012946205,0.00027897157,0.013080655,0.007414434,,,,,,,
8,two_moons,0,misspecified,known,NLE_tempered,1000.0,2023_08_03__16_55_05,0.013029569,0.00018959217,0.012942781,0.0073343404,,,,,,,
9,two_moons,0,misspecified,unknown,NLE_tempered,10.0,2023_08_03__16_55_05,0.007639985,0.0034942543,0.0077186637,0.0069154496,,,,,,,
10,two_moons,0,misspecified,unknown,NLE_tempered,100.0,2023_08_03__16_55_05,0.0056214263,0.0011376088,0.0056394334,0.0045250454,,,,,,,
11,two_moons,0,misspecified,unknown,NLE_tempered,1000.0,2023_08_03__16_55_05,0.0056452216,0.0012698313,0.00564883,0.0045420714,,,,,,,
12,two_moons,1,specified,known,NLE_tempered,10.0,2023_08_03__16_55_05,0.0063141393,0.0011592602,0.0063071046,0.006018359,,,,,,,
13,two_moons,1,specified,known,NLE_tempered,100.0,2023_08_03__16_55_05,0.006589901,0.0005262475,0.0067017465,0.0062125674,,,,,,,
14,two_moons,1,specified,known,NLE_tempered,1000.0,2023_08_03__16_55_05,0.0066171526,0.00043047077,0.006648746,0.006170298,,,,,,,
15,two_moons,1,specified,unknown,NLE_tempered,10.0,2023_08_03__16_55_05,0.005676899,0.00091273553,0.00572279,0.0056614163,,,,,,,
16,two_moons,1,specified,unknown,NLE_tempered,100.0,2023_08_03__16_55_05,0.005936586,0.00032493784,0.0059895646,0.005890558,,,,,,,
17,two_moons,1,specified,unknown,NLE_tempered,1000.0,2023_08_03__16_55_05,0.0059307227,0.00013561844,0.0060226885,0.005870082,,,,,,,
18,two_moons,1,misspecified,known,NLE_tempered,10.0,2023_08_03__16_55_05,0.013569758,0.0016955828,0.013817178,0.009355583,,,,,,,
19,two_moons,1,misspecified,known,NLE_tempered,100.0,2023_08_03__16_55_05,0.012398882,0.000684435,0.012627009,0.009028452,,,,,,,
20,two_moons,1,misspecified,known,NLE_tempered,1000.0,2023_08_03__16_55_05,0.012338088,0.00032927547,0.012562776,0.008988433,,,,,,,
21,two_moons,1,misspecified,unknown,NLE_tempered,10.0,2023_08_03__16_55_05,0.015870187,0.0012151458,0.01615365,0.009686125,,,,,,,
22,two_moons,1,misspecified,unknown,NLE_tempered,100.0,2023_08_03__16_55_05,0.01587252,0.0004465447,0.016158743,0.009597045,,,,,,,
23,two_moons,1,misspecified,unknown,NLE_tempered,1000.0,2023_08_03__16_55_05,0.016508492,0.00066606357,0.01680173,0.009713195,,,,,,,
24,two_moons,2,specified,known,NLE_tempered,10.0,2023_08_03__16_55_05,0.0050446005,0.00045059726,0.0050045336,0.0050503546,,,,,,,
25,two_moons,2,specified,known,NLE_tempered,100.0,2023_08_03__16_55_05,0.0053458954,0.00020576142,0.005450555,0.0053729564,,,,,,,
26,two_moons,2,specified,known,NLE_tempered,1000.0,2023_08_03__16_55_05,0.0053676427,0.00019141033,0.005447675,0.0053872187,,,,,,,
27,two_moons,2,specified,unknown,NLE_tempered,10.0,2023_08_03__16_55_05,0.005846742,0.0010694027,0.005736051,0.0056479382,,,,,,,
28,two_moons,2,specified,unknown,NLE_tempered,100.0,2023_08_03__16_55_05,0.0059606037,0.0004303523,0.0059495447,0.0057237856,,,,,,,
29,two_moons,2,specified,unknown,NLE_tempered,1000.0,2023_08_03__16_55_05,0.005900635,0.00030266112,0.005787487,0.0056483014,,,,,,,
30,two_moons,2,misspecified,known,NLE_tempered,10.0,2023_08_03__16_55_05,0.5143808,0.28790095,0.520221,0.2920057,,,,,,,
31,two_moons,2,misspecified,known,NLE_tempered,100.0,2023_08_03__16_55_05,0.2222541,0.11387639,0.22476165,0.11709558,,,,,,,
32,two_moons,2,misspecified,known,NLE_tempered,1000.0,2023_08_03__16_55_05,0.1748887,0.053833097,0.17678711,0.05716823,,,,,,,
33,two_moons,2,misspecified,unknown,NLE_tempered,10.0,2023_08_03__16_55_05,0.14804995,0.016284648,0.15015498,0.026103629,,,,,,,
34,two_moons,2,misspecified,unknown,NLE_tempered,100.0,2023_08_03__16_55_05,0.14926997,0.016908385,0.15123768,0.026232485,,,,,,,
35,two_moons,2,misspecified,unknown,NLE_tempered,1000.0,2023_08_03__16_55_05,0.1488889,0.016547736,0.14998059,0.026172101,,,,,,,
36,two_moons,3,specified,known,NLE_tempered,10.0,2023_08_03__16_55_05,0.0059604966,0.0010397418,0.006094151,0.0059168115,,,,,,,
37,two_moons,3,specified,known,NLE_tempered,100.0,2023_08_03__16_55_05,0.0061892434,0.00036474882,0.006245247,0.0060201776,,,,,,,
38,two_moons,3,specified,known,NLE_tempered,1000.0,2023_08_03__16_55_05,0.0061976835,0.00019713656,0.0062987064,0.0060755066,,,,,,,
39,two_moons,3,specified,unknown,NLE_tempered,10.0,2023_08_03__16_55_05,0.005810659,0.0009251813,0.005795133,0.0056532584,,,,,,,
40,two_moons,3,specified,unknown,NLE_tempered,100.0,2023_08_03__16_55_05,0.0058478783,0.0002454444,0.005764843,0.0056417435,,,,,,,
41,two_moons,3,specified,unknown,NLE_tempered,1000.0,2023_08_03__16_55_05,0.005833718,0.0001441661,0.0057177288,0.0056035123,,,,,,,
42,two_moons,3,misspecified,known,NLE_tempered,10.0,2023_08_03__16_55_05,0.014544388,0.0009752396,0.0147499135,0.008184485,,,,,,,
43,two_moons,3,misspecified,known,NLE_tempered,100.0,2023_08_03__16_55_05,0.01449632,0.0006195345,0.014762279,0.008374636,,,,,,,
44,two_moons,3,misspecified,known,NLE_tempered,1000.0,2023_08_03__16_55_05,0.0145468,0.00039392398,0.014596936,0.008244024,,,,,,,
45,two_moons,3,misspecified,unknown,NLE_tempered,10.0,2023_08_03__16_55_05,1.225245,0.6127331,1.2426496,0.62885606,,,,,,,
46,two_moons,3,misspecified,unknown,NLE_tempered,100.0,2023_08_03__16_55_05,0.5557569,0.09501597,0.5643393,0.12203533,,,,,,,
47,two_moons,3,misspecified,unknown,NLE_tempered,1000.0,2023_08_03__16_55_05,0.4986121,0.035081375,0.50675994,0.07879213,,,,,,,
48,two_moons,4,specified,known,NLE_tempered,10.0,2023_08_03__16_55_05,0.006721658,0.001138509,0.0066090506,0.0062353765,,,,,,,
49,two_moons,4,specified,known,NLE_tempered,100.0,2023_08_03__16_55_05,0.0071526724,0.00029211273,0.0070324545,0.0064133317,,,,,,,
50,two_moons,4,specified,known,NLE_tempered,1000.0,2023_08_03__16_55_05,0.007153946,0.00023523431,0.00702262,0.00640168,,,,,,,
51,two_moons,4,specified,unknown,NLE_tempered,10.0,2023_08_03__16_55_05,0.00649854,0.0013163487,0.0063156523,0.0060911323,,,,,,,
52,two_moons,4,specified,unknown,NLE_tempered,100.0,2023_08_03__16_55_05,0.007132139,0.0005336708,0.006963535,0.006378424,,,,,,,
53,two_moons,4,specified,unknown,NLE_tempered,1000.0,2023_08_03__16_55_05,0.007126831,0.00052883767,0.00704792,0.006392339,,,,,,,
54,two_moons,4,misspecified,known,NLE_tempered,10.0,2023_08_03__16_55_05,0.57034236,0.27670088,0.57730305,0.28155148,,,,,,,
55,two_moons,4,misspecified,known,NLE_tempered,100.0,2023_08_03__16_55_05,0.322549,0.11113684,0.3262874,0.11489764,,,,,,,
56,two_moons,4,misspecified,known,NLE_tempered,1000.0,2023_08_03__16_55_05,0.28891557,0.079050064,0.29222453,0.08281527,,,,,,,
57,two_moons,4,misspecified,unknown,NLE_tempered,10.0,2023_08_03__16_55_05,0.38911155,0.21838035,0.3954525,0.23214749,,,,,,,
58,two_moons,4,misspecified,unknown,NLE_tempered,100.0,2023_08_03__16_55_05,0.2924205,0.0043561994,0.2970906,0.05389516,,,,,,,
59,two_moons,4,misspecified,unknown,NLE_tempered,1000.0,2023_08_03__16_55_05,0.2893302,0.0010301529,0.29348397,0.053292714,,,,,,,
60,two_moons,5,specified,known,NLE_tempered,10.0,2023_08_03__16_55_05,0.0058356705,0.0011914008,0.0058138487,0.0056067146,,,,,,,
61,two_moons,5,specified,known,NLE_tempered,100.0,2023_08_03__16_55_05,0.0057651247,0.00059892604,0.0057242084,0.005556676,,,,,,,
62,two_moons,5,specified,known,NLE_tempered,1000.0,2023_08_03__16_55_05,0.0058433204,0.0006066262,0.0058422904,0.0056042625,,,,,,,
63,two_moons,5,specified,unknown,NLE_tempered,10.0,2023_08_03__16_55_05,0.005958176,0.0010837028,0.0058880537,0.0057276706,,,,,,,
64,two_moons,5,specified,unknown,NLE_tempered,100.0,2023_08_03__16_55_05,0.0059618275,0.00037407383,0.005990255,0.0057089236,,,,,,,
65,two_moons,5,specified,unknown,NLE_tempered,1000.0,2023_08_03__16_55_05,0.005939073,0.00025031055,0.006031238,0.005760204,,,,,,,
66,two_moons,5,misspecified,known,NLE_tempered,10.0,2023_08_03__16_55_05,0.16143812,0.004941329,0.16412865,0.039504718,,,,,,,
67,two_moons,5,misspecified,known,NLE_tempered,100.0,2023_08_03__16_55_05,0.15951806,0.0025429293,0.16218273,0.038988966,,,,,,,
68,two_moons,5,misspecified,known,NLE_tempered,1000.0,2023_08_03__16_55_05,0.15898879,0.0022884503,0.16200455,0.038956698,,,,,,,
69,two_moons,5,misspecified,unknown,NLE_tempered,10.0,2023_08_03__16_55_05,0.058755018,0.002977618,0.05903265,0.023858963,,,,,,,
70,two_moons,5,misspecified,unknown,NLE_tempered,100.0,2023_08_03__16_55_05,0.06071098,0.0005124021,0.0610144,0.024094388,,,,,,,
71,two_moons,5,misspecified,unknown,NLE_tempered,1000.0,2023_08_03__16_55_05,0.060837746,0.00040829857,0.0611891,0.02412218,,,,,,,
72,two_moons,6,specified,known,NLE_tempered,10.0,2023_08_03__16_55_05,0.005617886,0.0010577316,0.005596958,0.0054683895,,,,,,,
73,two_moons,6,specified,known,NLE_tempered,100.0,2023_08_03__16_55_05,0.005569691,0.00045700636,0.0055871434,0.0055113398,,,,,,,
74,two_moons,6,specified,known,NLE_tempered,1000.0,2023_08_03__16_55_05,0.005588612,0.00037512733,0.0056566307,0.0054850923,,,,,,,
75,two_moons,6,specified,unknown,NLE_tempered,10.0,2023_08_03__16_55_05,0.0061566164,0.0009103919,0.0060678073,0.005915594,,,,,,,
76,two_moons,6,specified,unknown,NLE_tempered,100.0,2023_08_03__16_55_05,0.0060932185,0.00022708703,0.0059400983,0.0058348975,,,,,,,
77,two_moons,6,specified,unknown,NLE_tempered,1000.0,2023_08_03__16_55_05,0.0060671493,9.103302e-05,0.0058812937,0.0058151726,,,,,,,
78,two_moons,6,misspecified,known,NLE_tempered,10.0,2023_08_03__16_55_05,1.4346629,0.53989464,1.4556189,0.5613789,,,,,,,
79,two_moons,6,misspecified,known,NLE_tempered,100.0,2023_08_03__16_55_05,1.5447526,0.20463273,1.5672505,0.24094169,,,,,,,
80,two_moons,6,misspecified,known,NLE_tempered,1000.0,2023_08_03__16_55_05,1.545366,0.054771096,1.5680002,0.13682505,,,,,,,
81,two_moons,6,misspecified,unknown,NLE_tempered,10.0,2023_08_03__16_55_05,0.91663474,0.17732213,0.9269084,0.20208609,,,,,,,
82,two_moons,6,misspecified,unknown,NLE_tempered,100.0,2023_08_03__16_55_05,0.99194777,0.021062,1.0031536,0.09888688,,,,,,,
83,two_moons,6,misspecified,unknown,NLE_tempered,1000.0,2023_08_03__16_55_05,0.9954357,0.00863314,1.0067536,0.097827666,,,,,,,
84,two_moons,7,specified,known,NLE_tempered,10.0,2023_08_03__16_55_05,0.0059700697,0.0010005594,0.005880601,0.0057644225,,,,,,,
85,two_moons,7,specified,known,NLE_tempered,100.0,2023_08_03__16_55_05,0.006054529,0.00029110606,0.0059289285,0.005747879,,,,,,,
86,two_moons,7,specified,known,NLE_tempered,1000.0,2023_08_03__16_55_05,0.006050542,0.0001979258,0.005885503,0.005747455,,,,,,,
87,two_moons,7,specified,unknown,NLE_tempered,10.0,2023_08_03__16_55_05,0.0058718855,0.0008888922,0.0057583014,0.0056703207,,,,,,,
88,two_moons,7,specified,unknown,NLE_tempered,100.0,2023_08_03__16_55_05,0.005712439,0.00029894934,0.005767925,0.005629743,,,,,,,
89,two_moons,7,specified,unknown,NLE_tempered,1000.0,2023_08_03__16_55_05,0.0056570834,0.00023433866,0.00561755,0.0055372394,,,,,,,
90,two_moons,7,misspecified,known,NLE_tempered,10.0,2023_08_03__16_55_05,0.6302904,0.056774277,0.63711673,0.09782974,,,,,,,
91,two_moons,7,misspecified,known,NLE_tempered,100.0,2023_08_03__16_55_05,0.58306676,0.0060155042,0.5893369,0.07606695,,,,,,,
92,two_moons,7,misspecified,known,NLE_tempered,1000.0,2023_08_03__16_55_05,0.5775173,0.003497089,0.58515507,0.075687334,,,,,,,
93,two_moons,7,misspecified,unknown,NLE_tempered,10.0,2023_08_03__16_55_05,0.71493155,0.25743863,0.7237143,0.26312417,,,,,,,
94,two_moons,7,misspecified,unknown,NLE_tempered,100.0,2023_08_03__16_55_05,0.44262528,0.102503166,0.44798854,0.10803885,,,,,,,
95,two_moons,7,misspecified,unknown,NLE_tempered,1000.0,2023_08_03__16_55_05,0.4260472,0.09964063,0.43106005,0.10438656,,,,,,,
96,two_moons,8,specified,known,NLE_tempered,10.0,2023_08_03__16_55_05,0.005610963,0.0010629572,0.005596556,0.005483461,,,,,,,
97,two_moons,8,specified,known,NLE_tempered,100.0,2023_08_03__16_55_05,0.0056002755,0.0004933748,0.005544019,0.005474247,,,,,,,
98,two_moons,8,specified,known,NLE_tempered,1000.0,2023_08_03__16_55_05,0.0056176656,0.00042070748,0.0056946287,0.0054854387,,,,,,,
99,two_moons,8,specified,unknown,NLE_tempered,10.0,2023_08_03__16_55_05,0.0062761763,0.0012561859,0.0060732677,0.005892073,,,,,,,
100,two_moons,8,specified,unknown,NLE_tempered,100.0,2023_08_03__16_55_05,0.0067115715,0.0005696197,0.006542373,0.006131455,,,,,,,
101,two_moons,8,specified,unknown,NLE_tempered,1000.0,2023_08_03__16_55_05,0.0067397314,0.0004886181,0.0066268495,0.006162331,,,,,,,
102,two_moons,8,misspecified,known,NLE_tempered,10.0,2023_08_03__16_55_05,0.33742732,0.32038233,0.3418417,0.3268386,,,,,,,
103,two_moons,8,misspecified,known,NLE_tempered,100.0,2023_08_03__16_55_05,0.058080006,0.037551284,0.058530048,0.039312325,,,,,,,
104,two_moons,8,misspecified,known,NLE_tempered,1000.0,2023_08_03__16_55_05,0.05089328,0.037910093,0.051313818,0.039954763,,,,,,,
105,two_moons,8,misspecified,unknown,NLE_tempered,10.0,2023_08_03__16_55_05,0.46572778,0.032814436,0.47053003,0.07490816,,,,,,,
106,two_moons,8,misspecified,unknown,NLE_tempered,100.0,2023_08_03__16_55_05,0.4375517,0.0042018676,0.44208688,0.06583542,,,,,,,
107,two_moons,8,misspecified,unknown,NLE_tempered,1000.0,2023_08_03__16_55_05,0.43423486,0.0029490537,0.43956953,0.06557828,,,,,,,
108,two_moons,9,specified,known,NLE_tempered,10.0,2023_08_03__16_55_05,0.005816323,0.0009810346,0.005731346,0.0055972314,,,,,,,
109,two_moons,9,specified,known,NLE_tempered,100.0,2023_08_03__16_55_05,0.0059509515,0.00032757496,0.0059405398,0.005688877,,,,,,,
110,two_moons,9,specified,known,NLE_tempered,1000.0,2023_08_03__16_55_05,0.005997603,0.0002188233,0.006022009,0.005747531,,,,,,,
111,two_moons,9,specified,unknown,NLE_tempered,10.0,2023_08_03__16_55_05,0.005751978,0.0010354712,0.0057463613,0.0055638254,,,,,,,
112,two_moons,9,specified,unknown,NLE_tempered,100.0,2023_08_03__16_55_05,0.005794838,0.00059098715,0.005776828,0.005560903,,,,,,,
113,two_moons,9,specified,unknown,NLE_tempered,1000.0,2023_08_03__16_55_05,0.005773093,0.00054635765,0.0057379873,0.0055540246,,,,,,,
114,two_moons,9,misspecified,known,NLE_tempered,10.0,2023_08_03__16_55_05,0.015833504,0.0021637264,0.016115747,0.009421771,,,,,,,
115,two_moons,9,misspecified,known,NLE_tempered,100.0,2023_08_03__16_55_05,0.014523532,0.00216148,0.014711415,0.008796283,,,,,,,
116,two_moons,9,misspecified,known,NLE_tempered,1000.0,2023_08_03__16_55_05,0.014437462,0.0020881277,0.014565061,0.0086524645,,,,,,,
117,two_moons,9,misspecified,unknown,NLE_tempered,10.0,2023_08_03__16_55_05,0.43173388,0.30796763,0.43688765,0.3132137,,,,,,,
118,two_moons,9,misspecified,unknown,NLE_tempered,100.0,2023_08_03__16_55_05,0.10935961,0.0639641,0.110457495,0.06628143,,,,,,,
119,two_moons,9,misspecified,unknown,NLE_tempered,1000.0,2023_08_03__16_55_05,0.09107615,0.05204501,0.09187217,0.05393743,,,,,,,
